"Date","Price","Open","High","Low","Change %"
"Jul 08, 2019","3.7946","3.7882","3.8010","3.7822","0.18%"
"Jul 05, 2019","3.7878","3.7596","3.7973","3.7576","0.75%"
"Jul 04, 2019","3.7596","3.7585","3.7648","3.7525","0.03%"
"Jul 03, 2019","3.7583","3.7592","3.7674","3.7474","0.00%"
"Jul 02, 2019","3.7583","3.7604","3.7636","3.7473","-0.04%"
"Jul 01, 2019","3.7597","3.7315","3.7630","3.7314","0.73%"
"Jun 28, 2019","3.7326","3.7392","3.7433","3.7271","-0.15%"
"Jun 27, 2019","3.7383","3.7469","3.7549","3.7367","-0.20%"
"Jun 26, 2019","3.7457","3.7448","3.7571","3.7393","0.04%"
"Jun 25, 2019","3.7441","3.7308","3.7524","3.7259","0.35%"
"Jun 24, 2019","3.7309","3.7408","3.7449","3.7293","-0.30%"
"Jun 21, 2019","3.7420","3.7661","3.7752","3.7390","-0.62%"
"Jun 20, 2019","3.7655","3.7966","3.7986","3.7590","-0.78%"
"Jun 19, 2019","3.7951","3.8058","3.8126","3.7879","-0.25%"
"Jun 18, 2019","3.8048","3.7984","3.8136","3.7908","0.21%"
"Jun 17, 2019","3.7970","3.7971","3.8018","3.7876","-0.01%"
"Jun 14, 2019","3.7975","3.7735","3.8012","3.7675","0.65%"
"Jun 13, 2019","3.7729","3.7703","3.7782","3.7645","0.04%"
"Jun 12, 2019","3.7713","3.7643","3.7727","3.7555","0.19%"
"Jun 11, 2019","3.7640","3.7673","3.7761","3.7599","-0.11%"
"Jun 10, 2019","3.7681","3.7585","3.7783","3.7585","0.27%"
"Jun 07, 2019","3.7581","3.7888","3.8005","3.7534","-0.81%"
"Jun 06, 2019","3.7886","3.8119","3.8140","3.7817","-0.61%"
"Jun 05, 2019","3.8119","3.8015","3.8140","3.7831","0.30%"
"Jun 04, 2019","3.8006","3.8066","3.8131","3.7960","-0.15%"
"Jun 03, 2019","3.8064","3.8335","3.8377","3.8005","-0.72%"
"May 31, 2019","3.8339","3.8557","3.8575","3.8300","-0.53%"
"May 30, 2019","3.8544","3.8572","3.8589","3.8477","-0.05%"
"May 29, 2019","3.8565","3.8507","3.8642","3.8459","0.17%"
"May 28, 2019","3.8500","3.8321","3.8514","3.8295","0.50%"
"May 27, 2019","3.8309","3.8290","3.8394","3.8265","0.05%"
"May 24, 2019","3.8291","3.8500","3.8530","3.8268","-0.54%"
"May 23, 2019","3.8498","3.8613","3.8780","3.8477","-0.27%"
"May 22, 2019","3.8603","3.8579","3.8676","3.8493","0.09%"
"May 21, 2019","3.8570","3.8507","3.8678","3.8463","0.14%"
"May 20, 2019","3.8516","3.8598","3.8612","3.8458","-0.20%"
"May 17, 2019","3.8592","3.8496","3.8620","3.8463","0.27%"
"May 16, 2019","3.8489","3.8394","3.8544","3.8239","0.27%"
"May 15, 2019","3.8386","3.8463","3.8568","3.8353","-0.17%"
"May 14, 2019","3.8452","3.8377","3.8472","3.8282","0.20%"
"May 13, 2019","3.8375","3.8240","3.8381","3.8194","0.34%"
"May 10, 2019","3.8244","3.8331","3.8340","3.8189","-0.20%"
"May 09, 2019","3.8320","3.8349","3.8475","3.8213","-0.07%"
"May 08, 2019","3.8347","3.8331","3.8400","3.8251","0.06%"
"May 07, 2019","3.8325","3.8261","3.8438","3.8173","0.19%"
"May 06, 2019","3.8254","3.8182","3.8403","3.8170","0.21%"
"May 03, 2019","3.8174","3.8354","3.8491","3.8165","-0.45%"
"May 02, 2019","3.8348","3.8259","3.8375","3.8149","0.24%"
"May 01, 2019","3.8256","3.8212","3.8291","3.8000","0.12%"
"Apr 30, 2019","3.8209","3.8389","3.8440","3.8148","-0.40%"
"Apr 29, 2019","3.8362","3.8554","3.8563","3.8365","-0.46%"
"Apr 26, 2019","3.8540","3.8551","3.8586","3.8396","0.01%"
"Apr 25, 2019","3.8538","3.8516","3.8651","3.8456","0.10%"
"Apr 24, 2019","3.8500","3.8156","3.8570","3.8154","0.90%"
"Apr 23, 2019","3.8155","3.8040","3.8331","3.8028","0.31%"
"Apr 22, 2019","3.8037","3.8080","3.8107","3.8015","-0.09%"
"Apr 19, 2019","3.8070","3.8096","3.8112","3.8010","-0.03%"
"Apr 18, 2019","3.8081","3.7810","3.8145","3.7773","0.74%"
"Apr 17, 2019","3.7801","3.7874","3.7912","3.7737","-0.17%"
"Apr 16, 2019","3.7865","3.7819","3.7900","3.7765","0.13%"
"Apr 15, 2019","3.7815","3.7863","3.7880","3.7750","-0.11%"
"Apr 12, 2019","3.7857","3.8059","3.8068","3.7755","-0.50%"
"Apr 11, 2019","3.8049","3.7966","3.8074","3.7908","0.25%"
"Apr 10, 2019","3.7956","3.8047","3.8134","3.7932","-0.24%"
"Apr 09, 2019","3.8049","3.8066","3.8103","3.7957","-0.01%"
"Apr 08, 2019","3.8051","3.8256","3.8276","3.8008","-0.52%"
"Apr 05, 2019","3.8251","3.8215","3.8293","3.8128","0.12%"
"Apr 04, 2019","3.8206","3.8187","3.8312","3.8124","0.06%"
"Apr 03, 2019","3.8184","3.8355","3.8384","3.8099","-0.43%"
"Apr 02, 2019","3.8347","3.8301","3.8449","3.8293","0.16%"
"Apr 01, 2019","3.8287","3.8330","3.8370","3.8225","-0.21%"
"Mar 29, 2019","3.8369","3.8277","3.8410","3.8193","0.27%"
"Mar 28, 2019","3.8265","3.8183","3.8324","3.8126","0.22%"
"Mar 27, 2019","3.8180","3.8089","3.8219","3.8042","0.26%"
"Mar 26, 2019","3.8080","3.7936","3.8112","3.7892","0.39%"
"Mar 25, 2019","3.7932","3.8040","3.8087","3.7866","-0.28%"
"Mar 22, 2019","3.8037","3.7682","3.8150","3.7571","0.94%"
"Mar 21, 2019","3.7682","3.7490","3.7815","3.7404","0.52%"
"Mar 20, 2019","3.7486","3.7769","3.7826","3.7394","-0.72%"
"Mar 19, 2019","3.7759","3.7847","3.7889","3.7734","-0.21%"
"Mar 18, 2019","3.7838","3.7968","3.7996","3.7818","-0.32%"
"Mar 15, 2019","3.7960","3.8063","3.8096","3.7918","-0.25%"
"Mar 14, 2019","3.8054","3.7956","3.8115","3.7916","0.28%"
"Mar 13, 2019","3.7949","3.8085","3.8149","3.7925","-0.37%"
"Mar 12, 2019","3.8090","3.8242","3.8273","3.8031","-0.37%"
"Mar 11, 2019","3.8230","3.8296","3.8348","3.8168","-0.17%"
"Mar 08, 2019","3.8297","3.8542","3.8578","3.8213","-0.61%"
"Mar 07, 2019","3.8532","3.8015","3.8605","3.7980","1.37%"
"Mar 06, 2019","3.8010","3.8036","3.8105","3.7949","-0.09%"
"Mar 05, 2019","3.8043","3.7910","3.8103","3.7897","0.38%"
"Mar 04, 2019","3.7899","3.7882","3.8031","3.7834","0.07%"
"Mar 01, 2019","3.7873","3.7852","3.7940","3.7731","0.05%"
"Feb 28, 2019","3.7854","3.7961","3.7977","3.7713","-0.26%"
"Feb 27, 2019","3.7954","3.7954","3.8064","3.7848","0.02%"
"Feb 26, 2019","3.7945","3.8196","3.8235","3.7916","-0.63%"
"Feb 25, 2019","3.8187","3.8256","3.8298","3.8131","-0.19%"
"Feb 22, 2019","3.8258","3.8242","3.8338","3.8154","0.05%"
"Feb 21, 2019","3.8238","3.8201","3.8331","3.8088","0.12%"
"Feb 20, 2019","3.8192","3.8186","3.8345","3.8091","0.04%"
"Feb 19, 2019","3.8177","3.8282","3.8472","3.8135","-0.24%"
"Feb 18, 2019","3.8270","3.8352","3.8370","3.8193","-0.19%"
"Feb 15, 2019","3.8343","3.8326","3.8577","3.8278","0.06%"
"Feb 14, 2019","3.8321","3.8528","3.8602","3.8328","-0.51%"
"Feb 13, 2019","3.8517","3.8226","3.8544","3.8147","0.79%"
"Feb 12, 2019","3.8215","3.8359","3.8454","3.8180","-0.37%"
"Feb 11, 2019","3.8357","3.8049","3.8403","3.8031","0.74%"
"Feb 08, 2019","3.8076","3.7978","3.8120","3.7936","0.28%"
"Feb 07, 2019","3.7969","3.7817","3.8012","3.7765","0.40%"
"Feb 06, 2019","3.7816","3.7587","3.7848","3.7566","0.64%"
"Feb 05, 2019","3.7577","3.7469","3.7616","3.7452","0.32%"
"Feb 04, 2019","3.7458","3.7425","3.7529","3.7356","0.06%"
"Feb 01, 2019","3.7435","3.7230","3.7473","3.7196","0.57%"
"Jan 31, 2019","3.7221","3.7331","3.7335","3.7074","-0.27%"
"Jan 30, 2019","3.7321","3.7565","3.7616","3.7236","-0.64%"
"Jan 29, 2019","3.7563","3.7576","3.7660","3.7490","-0.01%"
"Jan 28, 2019","3.7567","3.7586","3.7708","3.7496","-0.03%"
"Jan 25, 2019","3.7578","3.7912","3.7948","3.7536","-0.90%"
"Jan 24, 2019","3.7921","3.7677","3.8026","3.7658","0.64%"
"Jan 23, 2019","3.7679","3.7729","3.7795","3.7662","-0.13%"
"Jan 22, 2019","3.7729","3.7691","3.7809","3.7670","0.10%"
"Jan 21, 2019","3.7691","3.7761","3.7803","3.7654","-0.14%"
"Jan 18, 2019","3.7742","3.7633","3.7797","3.7599","0.28%"
"Jan 17, 2019","3.7635","3.7580","3.7710","3.7542","0.14%"
"Jan 16, 2019","3.7582","3.7616","3.7694","3.7517","-0.06%"
"Jan 15, 2019","3.7605","3.7418","3.7752","3.7342","0.51%"
"Jan 14, 2019","3.7414","3.7433","3.7536","3.7367","-0.02%"
"Jan 11, 2019","3.7422","3.7340","3.7496","3.7207","0.19%"
"Jan 10, 2019","3.7351","3.7269","3.7397","3.7176","0.23%"
"Jan 09, 2019","3.7264","3.7553","3.7580","3.7203","-0.77%"
"Jan 08, 2019","3.7555","3.7443","3.7681","3.7401","0.28%"
"Jan 07, 2019","3.7449","3.7671","3.7673","3.7414","-0.57%"
"Jan 04, 2019","3.7662","3.7660","3.7870","3.7557","0.01%"
"Jan 03, 2019","3.7658","3.7832","3.8011","3.7595","-0.48%"
"Jan 02, 2019","3.7838","3.7428","3.7920","3.7308","1.13%"
"Jan 01, 2019","3.7416","3.7407","3.7532","3.7370","0.05%"
"Dec 31, 2018","3.7399","3.7578","3.7685","3.7386","-0.50%"
"Dec 28, 2018","3.7586","3.7544","3.7664","3.7424","0.08%"
"Dec 27, 2018","3.7555","3.7713","3.7805","3.7477","-0.45%"
"Dec 26, 2018","3.7723","3.7644","3.7779","3.7544","0.23%"
"Dec 25, 2018","3.7637","3.7550","3.7654","3.7513","0.23%"
"Dec 24, 2018","3.7550","3.7731","3.7759","3.7407","-0.47%"
"Dec 21, 2018","3.7727","3.7443","3.7763","3.7323","0.76%"
"Dec 20, 2018","3.7441","3.7698","3.7708","3.7300","-0.66%"
"Dec 19, 2018","3.7689","3.7717","3.7734","3.7420","-0.08%"
"Dec 18, 2018","3.7719","3.7748","3.7814","3.7563","-0.08%"
"Dec 17, 2018","3.7748","3.7953","3.8008","3.7698","-0.56%"
"Dec 14, 2018","3.7959","3.7833","3.8142","3.7795","0.33%"
"Dec 13, 2018","3.7836","3.7767","3.7893","3.7653","0.20%"
"Dec 12, 2018","3.7761","3.8009","3.8016","3.7666","-0.65%"
"Dec 11, 2018","3.8009","3.7826","3.8056","3.7696","0.53%"
"Dec 10, 2018","3.7809","3.7683","3.7843","3.7473","0.32%"
"Dec 07, 2018","3.7687","3.7631","3.7767","3.7538","0.14%"
"Dec 06, 2018","3.7633","3.7759","3.7913","3.7496","-0.33%"
"Dec 05, 2018","3.7759","3.7738","3.7870","3.7689","0.05%"
"Dec 04, 2018","3.7740","3.7673","3.7841","3.7471","0.18%"
"Dec 03, 2018","3.7673","3.7900","3.7900","3.7612","-0.64%"
"Nov 30, 2018","3.7915","3.7616","3.7976","3.7597","0.79%"
"Nov 29, 2018","3.7616","3.7713","3.7870","3.7609","-0.25%"
"Nov 28, 2018","3.7709","3.8015","3.8149","3.7630","-0.80%"
"Nov 27, 2018","3.8014","3.7934","3.8114","3.7841","0.21%"
"Nov 26, 2018","3.7936","3.7851","3.7963","3.7664","0.22%"
"Nov 23, 2018","3.7854","3.7664","3.7912","3.7559","0.50%"
"Nov 22, 2018","3.7664","3.7790","3.7799","3.7616","-0.33%"
"Nov 21, 2018","3.7790","3.7929","3.7942","3.7622","-0.35%"
"Nov 20, 2018","3.7921","3.7816","3.7990","3.7734","0.30%"
"Nov 19, 2018","3.7809","3.7803","3.7955","3.7746","0.04%"
"Nov 16, 2018","3.7793","3.7839","3.8125","3.7694","-0.10%"
"Nov 15, 2018","3.7832","3.7990","3.8131","3.7710","-0.46%"
"Nov 14, 2018","3.8005","3.8024","3.8161","3.7822","-0.06%"
"Nov 13, 2018","3.8026","3.8380","3.8382","3.7976","-0.90%"
"Nov 12, 2018","3.8371","3.7831","3.8386","3.7831","1.45%"
"Nov 09, 2018","3.7824","3.7687","3.7942","3.7635","0.36%"
"Nov 08, 2018","3.7687","3.7529","3.7721","3.7405","0.42%"
"Nov 07, 2018","3.7530","3.7660","3.7778","3.7296","-0.35%"
"Nov 06, 2018","3.7660","3.7742","3.7854","3.7652","-0.22%"
"Nov 05, 2018","3.7742","3.7830","3.7976","3.7673","-0.23%"
"Nov 02, 2018","3.7830","3.7894","3.8007","3.7700","-0.17%"
"Nov 01, 2018","3.7894","3.8388","3.8405","3.7835","-1.28%"
"Oct 31, 2018","3.8386","3.8154","3.8418","3.8110","0.61%"
"Oct 30, 2018","3.8155","3.8060","3.8209","3.7990","0.23%"
"Oct 29, 2018","3.8066","3.7816","3.8077","3.7723","0.67%"
"Oct 26, 2018","3.7814","3.7887","3.8096","3.7729","-0.20%"
"Oct 25, 2018","3.7889","3.7872","3.7960","3.7705","0.08%"
"Oct 24, 2018","3.7860","3.7464","3.7894","3.7426","1.06%"
"Oct 23, 2018","3.7464","3.7433","3.7582","3.7344","0.08%"
"Oct 22, 2018","3.7433","3.7311","3.7458","3.7125","0.35%"
"Oct 19, 2018","3.7302","3.7584","3.7664","3.7243","-0.76%"
"Oct 18, 2018","3.7586","3.7323","3.7639","3.7243","0.70%"
"Oct 17, 2018","3.7323","3.7026","3.7336","3.6993","0.80%"
"Oct 16, 2018","3.7027","3.7073","3.7125","3.6894","-0.12%"
"Oct 15, 2018","3.7073","3.7167","3.7239","3.6953","-0.24%"
"Oct 12, 2018","3.7161","3.7155","3.7264","3.7054","0.01%"
"Oct 11, 2018","3.7157","3.7487","3.7515","3.7128","-0.88%"
"Oct 10, 2018","3.7487","3.7466","3.7541","3.7358","0.07%"
"Oct 09, 2018","3.7460","3.7563","3.7780","3.7393","-0.27%"
"Oct 08, 2018","3.7563","3.7357","3.7652","3.7346","0.52%"
"Oct 05, 2018","3.7370","3.7447","3.7536","3.7235","-0.20%"
"Oct 04, 2018","3.7445","3.7477","3.7563","3.7287","-0.09%"
"Oct 03, 2018","3.7479","3.7195","3.7519","3.6968","0.74%"
"Oct 02, 2018","3.7202","3.7019","3.7364","3.7001","0.51%"
"Oct 01, 2018","3.7014","3.6885","3.7046","3.6787","0.35%"
"Sep 28, 2018","3.6885","3.6684","3.6989","3.6618","0.55%"
"Sep 27, 2018","3.6683","3.6376","3.6692","3.6326","0.84%"
"Sep 26, 2018","3.6376","3.6441","3.6528","3.6206","-0.18%"
"Sep 25, 2018","3.6441","3.6570","3.6696","3.6362","-0.35%"
"Sep 24, 2018","3.6569","3.6653","3.6752","3.6410","-0.23%"
"Sep 21, 2018","3.6652","3.6431","3.6686","3.6362","0.60%"
"Sep 20, 2018","3.6435","3.6721","3.6768","3.6397","-0.77%"
"Sep 19, 2018","3.6719","3.6763","3.6846","3.6625","-0.10%"
"Sep 18, 2018","3.6757","3.6804","3.6883","3.6648","-0.10%"
"Sep 17, 2018","3.6795","3.7035","3.7090","3.6736","-0.66%"
"Sep 14, 2018","3.7039","3.6803","3.7069","3.6662","0.62%"
"Sep 13, 2018","3.6810","3.7062","3.7183","3.6760","-0.66%"
"Sep 12, 2018","3.7054","3.7090","3.7279","3.6942","-0.10%"
"Sep 11, 2018","3.7090","3.7191","3.7273","3.6942","-0.28%"
"Sep 10, 2018","3.7193","3.7346","3.7492","3.7149","-0.40%"
"Sep 07, 2018","3.7344","3.7203","3.7416","3.6928","0.41%"
"Sep 06, 2018","3.7192","3.7197","3.7371","3.7011","-0.00%"
"Sep 05, 2018","3.7193","3.7212","3.7424","3.7079","-0.07%"
"Sep 04, 2018","3.7218","3.6934","3.7395","3.6917","0.75%"
"Sep 03, 2018","3.6942","3.7224","3.7224","3.6867","-0.39%"
"Aug 31, 2018","3.7088","3.6835","3.7149","3.6683","0.66%"
"Aug 30, 2018","3.6846","3.6633","3.6946","3.6580","0.62%"
"Aug 29, 2018","3.6620","3.6532","3.6785","3.6496","0.26%"
"Aug 28, 2018","3.6526","3.6568","3.6635","3.6366","-0.13%"
"Aug 27, 2018","3.6574","3.6818","3.6901","3.6496","-0.61%"
"Aug 24, 2018","3.6797","3.7159","3.7199","3.6721","-1.02%"
"Aug 23, 2018","3.7176","3.6827","3.7214","3.6799","0.95%"
"Aug 22, 2018","3.6826","3.7096","3.7202","3.6802","-0.72%"
"Aug 21, 2018","3.7094","3.7515","3.7536","3.6932","-1.15%"
"Aug 20, 2018","3.7525","3.7540","3.7755","3.7500","-0.02%"
"Aug 17, 2018","3.7532","3.7835","3.7973","3.7498","-0.81%"
"Aug 16, 2018","3.7837","3.8096","3.8127","3.7704","-0.66%"
"Aug 15, 2018","3.8089","3.7919","3.8413","3.7858","0.44%"
"Aug 14, 2018","3.7921","3.7706","3.8001","3.7527","0.58%"
"Aug 13, 2018","3.7703","3.7642","3.7968","3.7520","0.23%"
"Aug 10, 2018","3.7616","3.7104","3.7780","3.7083","1.37%"
"Aug 09, 2018","3.7106","3.6734","3.7144","3.6711","1.03%"
"Aug 08, 2018","3.6726","3.6721","3.6845","3.6606","0.01%"
"Aug 07, 2018","3.6721","3.6864","3.6875","3.6635","-0.38%"
"Aug 06, 2018","3.6862","3.6841","3.7090","3.6768","0.05%"
"Aug 03, 2018","3.6843","3.6896","3.7033","3.6644","-0.15%"
"Aug 02, 2018","3.6898","3.6538","3.6913","3.6511","0.97%"
"Aug 01, 2018","3.6545","3.6582","3.6702","3.6467","-0.08%"
"Jul 31, 2018","3.6576","3.6488","3.6604","3.6420","0.25%"
"Jul 30, 2018","3.6484","3.6896","3.6896","3.6439","-0.74%"
"Jul 27, 2018","3.6757","3.6841","3.6984","3.6681","-0.23%"
"Jul 26, 2018","3.6843","3.6633","3.6854","3.6503","0.57%"
"Jul 25, 2018","3.6635","3.6827","3.6947","3.6587","-0.52%"
"Jul 24, 2018","3.6827","3.7008","3.7189","3.6681","-0.49%"
"Jul 23, 2018","3.7010","3.6856","3.7060","3.6766","0.44%"
"Jul 20, 2018","3.6848","3.7271","3.7421","3.6809","-1.12%"
"Jul 19, 2018","3.7264","3.7012","3.7428","3.6976","0.68%"
"Jul 18, 2018","3.7014","3.6846","3.7165","3.6822","0.46%"
"Jul 17, 2018","3.6846","3.6738","3.6898","3.6601","0.29%"
"Jul 16, 2018","3.6738","3.6921","3.6953","3.6677","-0.49%"
"Jul 13, 2018","3.6919","3.7037","3.7292","3.6886","-0.32%"
"Jul 12, 2018","3.7039","3.7191","3.7212","3.6886","-0.41%"
"Jul 11, 2018","3.7191","3.6761","3.7269","3.6715","1.14%"
"Jul 10, 2018","3.6772","3.6713","3.7033","3.6637","0.20%"
"Jul 09, 2018","3.6700","3.7079","3.7106","3.6591","-1.00%"
"Jul 06, 2018","3.7071","3.7224","3.7309","3.7014","-0.41%"
"Jul 05, 2018","3.7224","3.7597","3.7614","3.7140","-1.00%"
"Jul 04, 2018","3.7599","3.7723","3.7778","3.7527","-0.31%"
"Jul 03, 2018","3.7717","3.7795","3.7879","3.7609","-0.22%"
"Jul 02, 2018","3.7799","3.7420","3.8016","3.7346","1.01%"
"Jun 29, 2018","3.7420","3.7717","3.7750","3.7340","-0.78%"
"Jun 28, 2018","3.7713","3.7668","3.7839","3.7584","0.12%"
"Jun 27, 2018","3.7668","3.7243","3.7740","3.7088","1.14%"
"Jun 26, 2018","3.7245","3.7121","3.7298","3.7031","0.33%"
"Jun 25, 2018","3.7123","3.7064","3.7268","3.7008","0.11%"
"Jun 22, 2018","3.7083","3.7302","3.7332","3.6942","-0.62%"
"Jun 21, 2018","3.7313","3.7311","3.7629","3.7178","0.03%"
"Jun 20, 2018","3.7302","3.7218","3.7386","3.7136","0.23%"
"Jun 19, 2018","3.7218","3.7022","3.7410","3.6959","0.50%"
"Jun 18, 2018","3.7033","3.6907","3.7087","3.6869","0.30%"
"Jun 15, 2018","3.6923","3.7031","3.7161","3.6808","-0.33%"
"Jun 14, 2018","3.7045","3.6271","3.7062","3.6063","2.13%"
"Jun 13, 2018","3.6273","3.6450","3.6521","3.6220","-0.49%"
"Jun 12, 2018","3.6452","3.6202","3.6509","3.6162","0.70%"
"Jun 11, 2018","3.6199","3.6359","3.6374","3.6107","-0.43%"
"Jun 08, 2018","3.6357","3.6242","3.6583","3.6199","0.33%"
"Jun 07, 2018","3.6237","3.6237","3.6265","3.5962","0.00%"
"Jun 06, 2018","3.6237","3.6545","3.6545","3.6168","-0.82%"
"Jun 05, 2018","3.6538","3.6534","3.6782","3.6437","0.01%"
"Jun 04, 2018","3.6534","3.6894","3.6932","3.6479","-1.02%"
"Jun 01, 2018","3.6909","3.6913","3.7134","3.6776","-0.02%"
"May 31, 2018","3.6915","3.6900","3.7092","3.6700","0.04%"
"May 30, 2018","3.6900","3.7561","3.7662","3.6885","-1.76%"
"May 29, 2018","3.7561","3.7008","3.7626","3.6951","1.50%"
"May 28, 2018","3.7005","3.7027","3.7073","3.6662","-0.06%"
"May 25, 2018","3.7027","3.6787","3.7062","3.6625","0.68%"
"May 24, 2018","3.6776","3.6782","3.6860","3.6532","-0.02%"
"May 23, 2018","3.6784","3.6359","3.6955","3.6319","1.13%"
"May 22, 2018","3.6374","3.6378","3.6481","3.6128","-0.02%"
"May 21, 2018","3.6380","3.6551","3.6747","3.6357","-0.42%"
"May 18, 2018","3.6534","3.6420","3.6618","3.6250","0.31%"
"May 17, 2018","3.6421","3.6183","3.6475","3.6082","0.65%"
"May 16, 2018","3.6185","3.6288","3.6498","3.6143","-0.29%"
"May 15, 2018","3.6290","3.5816","3.6391","3.5781","1.29%"
"May 14, 2018","3.5827","3.5698","3.5838","3.5527","0.28%"
"May 11, 2018","3.5726","3.5652","3.5783","3.5570","0.16%"
"May 10, 2018","3.5669","3.5972","3.6008","3.5476","-0.84%"
"May 09, 2018","3.5972","3.6079","3.6336","3.5837","-0.30%"
"May 08, 2018","3.6080","3.5741","3.6202","3.5657","0.95%"
"May 07, 2018","3.5741","3.5516","3.5785","3.5425","0.64%"
"May 04, 2018","3.5514","3.5585","3.5764","3.5402","-0.20%"
"May 03, 2018","3.5585","3.5709","3.5795","3.5514","-0.37%"
"May 02, 2018","3.5716","3.5646","3.5800","3.5351","0.18%"
"May 01, 2018","3.5652","3.5086","3.5716","3.5053","1.61%"
"Apr 30, 2018","3.5088","3.4701","3.5120","3.4659","1.12%"
"Apr 27, 2018","3.4700","3.4939","3.5099","3.4682","-0.67%"
"Apr 26, 2018","3.4933","3.4764","3.4973","3.4638","0.48%"
"Apr 25, 2018","3.4766","3.4386","3.4827","3.4360","1.09%"
"Apr 24, 2018","3.4392","3.4415","3.4484","3.4352","-0.07%"
"Apr 23, 2018","3.4415","3.3960","3.4476","3.3958","1.34%"
"Apr 20, 2018","3.3960","3.3748","3.4049","3.3721","0.62%"
"Apr 19, 2018","3.3750","3.3649","3.3815","3.3590","0.27%"
"Apr 18, 2018","3.3660","3.3655","3.3775","3.3567","0.01%"
"Apr 17, 2018","3.3657","3.3546","3.3744","3.3457","0.33%"
"Apr 16, 2018","3.3546","3.3798","3.3840","3.3523","-0.75%"
"Apr 13, 2018","3.3801","3.3893","3.3958","3.3750","-0.29%"
"Apr 12, 2018","3.3899","3.3830","3.3990","3.3794","0.19%"
"Apr 11, 2018","3.3836","3.3897","3.3925","3.3775","-0.14%"
"Apr 10, 2018","3.3884","3.4036","3.4115","3.3859","-0.45%"
"Apr 09, 2018","3.4038","3.4175","3.4245","3.3996","-0.45%"
"Apr 06, 2018","3.4192","3.4266","3.4358","3.4143","-0.22%"
"Apr 05, 2018","3.4268","3.4211","3.4375","3.4181","0.15%"
"Apr 04, 2018","3.4215","3.4185","3.4310","3.4129","0.08%"
"Apr 03, 2018","3.4186","3.4238","3.4347","3.4098","-0.14%"
"Apr 02, 2018","3.4234","3.4217","3.4282","3.4104","0.03%"
"Mar 30, 2018","3.4223","3.4228","3.4251","3.4108","0.01%"
"Mar 29, 2018","3.4221","3.4152","3.4293","3.4087","0.20%"
"Mar 28, 2018","3.4151","3.3970","3.4185","3.3890","0.54%"
"Mar 27, 2018","3.3969","3.3920","3.4108","3.3782","0.14%"
"Mar 26, 2018","3.3920","3.4230","3.4263","3.3845","-0.91%"
"Mar 23, 2018","3.4232","3.4331","3.4352","3.4148","-0.28%"
"Mar 22, 2018","3.4329","3.4285","3.4367","3.4104","0.15%"
"Mar 21, 2018","3.4278","3.4558","3.4566","3.4223","-0.83%"
"Mar 20, 2018","3.4564","3.4249","3.4581","3.4183","0.95%"
"Mar 19, 2018","3.4240","3.4337","3.4415","3.4152","-0.25%"
"Mar 16, 2018","3.4327","3.4232","3.4394","3.4165","0.25%"
"Mar 15, 2018","3.4240","3.3965","3.4287","3.3916","0.80%"
"Mar 14, 2018","3.3967","3.4002","3.4095","3.3897","-0.10%"
"Mar 13, 2018","3.4002","3.4085","3.4179","3.3935","-0.26%"
"Mar 12, 2018","3.4091","3.4087","3.4186","3.3952","0.03%"
"Mar 09, 2018","3.4080","3.4144","3.4240","3.4000","-0.18%"
"Mar 08, 2018","3.4142","3.3911","3.4204","3.3770","0.70%"
"Mar 07, 2018","3.3904","3.3761","3.4026","3.3681","0.42%"
"Mar 06, 2018","3.3763","3.3967","3.3996","3.3676","-0.59%"
"Mar 05, 2018","3.3963","3.4005","3.4179","3.3931","-0.10%"
"Mar 02, 2018","3.3998","3.4156","3.4238","3.3975","-0.46%"
"Mar 01, 2018","3.4156","3.4247","3.4465","3.4127","-0.26%"
"Feb 28, 2018","3.4245","3.4108","3.4299","3.4078","0.40%"
"Feb 27, 2018","3.4108","3.3853","3.4184","3.3760","0.75%"
"Feb 26, 2018","3.3853","3.3954","3.3988","3.3744","-0.29%"
"Feb 23, 2018","3.3950","3.3911","3.4048","3.3854","0.11%"
"Feb 22, 2018","3.3912","3.3975","3.4129","3.3807","-0.19%"
"Feb 21, 2018","3.3977","3.3630","3.3990","3.3601","0.99%"
"Feb 20, 2018","3.3645","3.3327","3.3695","3.3314","0.97%"
"Feb 19, 2018","3.3323","3.3506","3.3544","3.3285","-0.59%"
"Feb 16, 2018","3.3521","3.3220","3.3569","3.3083","0.91%"
"Feb 15, 2018","3.3218","3.3378","3.3411","3.3192","-0.44%"
"Feb 14, 2018","3.3365","3.3735","3.4059","3.3338","-1.09%"
"Feb 13, 2018","3.3731","3.3914","3.3929","3.3678","-0.53%"
"Feb 12, 2018","3.3910","3.4175","3.4188","3.3876","-0.83%"
"Feb 09, 2018","3.4194","3.4226","3.4375","3.4036","-0.09%"
"Feb 08, 2018","3.4224","3.3988","3.4245","3.3878","0.67%"
"Feb 07, 2018","3.3996","3.3577","3.4034","3.3474","1.25%"
"Feb 06, 2018","3.3577","3.3643","3.3868","3.3403","-0.18%"
"Feb 05, 2018","3.3638","3.3464","3.3645","3.3321","0.55%"
"Feb 02, 2018","3.3454","3.3223","3.3559","3.3187","0.71%"
"Feb 01, 2018","3.3218","3.3451","3.3527","3.3169","-0.69%"
"Jan 31, 2018","3.3449","3.3529","3.3544","3.3251","-0.23%"
"Jan 30, 2018","3.3527","3.3479","3.3636","3.3266","0.14%"
