code,date,Euro_super_95
PL,2022-02-21,1.191
PL,2022-02-14,1.169
PL,2022-02-07,1.152
PL,2022-01-31,1.283
PL,2022-01-24,1.274
PL,2022-01-17,1.262
PL,2022-01-10,1.261
PL,2022-01-03,1.246
PL,2021-12-20,1.242
PL,2021-12-13,1.294
PL,2021-12-06,1.308
PL,2021-11-29,1.288
PL,2021-11-22,1.285
PL,2021-11-15,1.294
PL,2021-11-08,1.303
PL,2021-11-01,1.295
PL,2021-10-25,1.286
PL,2021-10-18,1.286
PL,2021-10-11,1.277
PL,2021-10-04,1.28
PL,2021-09-27,1.269
PL,2021-09-20,1.265
PL,2021-09-13,1.274
PL,2021-09-06,1.268
PL,2021-08-30,1.255
PL,2021-08-23,1.251
PL,2021-08-16,1.257
PL,2021-08-09,1.257
PL,2021-08-02,1.259
PL,2021-07-26,1.248
PL,2021-07-19,1.248
PL,2021-07-12,1.232
PL,2021-07-05,1.238
PL,2021-06-28,1.229
PL,2021-06-21,1.19
PL,2021-06-14,1.183
PL,2021-06-07,1.188
PL,2021-05-31,1.181
PL,2021-05-24,1.182
PL,2021-05-17,1.165
PL,2021-05-10,1.161
PL,2021-05-03,1.164
PL,2021-04-26,1.162
PL,2021-04-19,1.164
PL,2021-04-12,1.17
PL,2021-03-29,1.13
PL,2021-03-22,1.134
PL,2021-03-15,1.121
PL,2021-03-08,1.09
PL,2021-03-01,1.099
PL,2021-02-22,1.085
PL,2021-02-15,1.066
PL,2021-02-08,1.055
PL,2021-02-01,1.047
PL,2021-01-25,1.038
PL,2021-01-18,1.036
PL,2021-01-11,1.024
PL,2020-12-21,1.01
PL,2020-12-14,1.031
PL,2020-12-07,1.01
PL,2020-11-30,1.007
PL,2020-11-23,0.996
PL,2020-11-16,0.991
PL,2020-11-09,0.988
PL,2020-11-02,0.963
PL,2020-10-26,0.97
PL,2020-10-19,0.971
PL,2020-10-12,0.99
PL,2020-10-05,0.994
PL,2020-09-28,0.986
PL,2020-09-21,1.001
PL,2020-09-14,1.007
PL,2020-09-07,1.011
PL,2020-08-31,1.018
PL,2020-08-24,1.015
PL,2020-08-17,1.013
PL,2020-08-10,0.998
PL,2020-08-03,0.994
PL,2020-07-27,0.989
PL,2020-07-20,0.971
PL,2020-07-13,0.954
PL,2020-07-06,0.946
PL,2020-06-29,0.942
PL,2020-06-22,0.938
PL,2020-06-15,0.937
PL,2020-06-08,0.929
PL,2020-06-01,0.929
PL,2020-05-25,0.899
PL,2020-05-18,0.871
PL,2020-05-11,0.848
PL,2020-05-04,0.856
PL,2020-04-27,0.874
PL,2020-04-20,0.885
PL,2020-04-06,0.901
PL,2020-03-30,0.921
PL,2020-03-23,0.947
PL,2020-03-16,1.046
PL,2020-03-09,1.107
PL,2020-03-02,1.116
PL,2020-02-24,1.132
PL,2020-02-17,1.148
PL,2020-02-10,1.15
PL,2020-02-03,1.146
PL,2020-01-27,1.155
PL,2020-01-20,1.168
PL,2020-01-13,1.176
PL,2020-01-06,1.171
PL,2019-12-16,1.157
PL,2019-12-09,1.155
PL,2019-12-02,1.151
PL,2019-11-25,1.143
PL,2019-11-18,1.145
PL,2019-11-11,1.151
PL,2019-11-04,1.154
PL,2019-10-28,1.15
PL,2019-10-21,1.149
PL,2019-10-14,1.146
PL,2019-10-07,1.142
PL,2019-09-30,1.132
PL,2019-09-23,1.132
PL,2019-09-16,1.15
PL,2019-09-09,1.152
PL,2019-09-02,1.146
PL,2019-08-26,1.162
PL,2019-08-19,1.16
PL,2019-08-12,1.185
PL,2019-08-05,1.201
PL,2019-07-29,1.21
PL,2019-07-22,1.215
PL,2019-07-15,1.209
PL,2019-07-08,1.212
PL,2019-07-01,1.218
PL,2019-06-24,1.218
PL,2019-06-17,1.225
PL,2019-06-10,1.232
PL,2019-06-03,1.229
PL,2019-05-27,1.227
PL,2019-05-20,1.22
PL,2019-05-13,1.212
PL,2019-05-06,1.217
PL,2019-04-29,1.212
PL,2019-04-15,1.209
PL,2019-04-08,1.179
PL,2019-04-01,1.158
PL,2019-03-25,1.133
PL,2019-03-18,1.11
PL,2019-03-11,1.112
PL,2019-03-04,1.094
PL,2019-02-25,1.086
PL,2019-02-18,1.095
PL,2019-02-11,1.11
PL,2019-02-04,1.119
PL,2019-01-28,1.118
PL,2019-01-21,1.109
PL,2019-01-14,1.109
PL,2019-01-07,1.115
PL,2018-12-17,1.128
PL,2018-12-10,1.132
PL,2018-12-03,1.147
PL,2018-11-26,1.165
PL,2018-11-19,1.164
PL,2018-11-12,1.18
PL,2018-11-05,1.18
PL,2018-10-29,1.177
PL,2018-10-22,1.19
PL,2018-10-15,1.191
PL,2018-10-08,1.181
PL,2018-10-01,1.194
PL,2018-09-24,1.188
PL,2018-09-17,1.192
PL,2018-09-10,1.182
PL,2018-09-03,1.189
PL,2018-08-27,1.194
PL,2018-08-20,1.18
PL,2018-08-13,1.183
PL,2018-08-06,1.191
PL,2018-07-30,1.189
PL,2018-07-23,1.179
PL,2018-07-16,1.189
PL,2018-07-09,1.174
PL,2018-07-02,1.143
PL,2018-06-25,1.158
PL,2018-06-18,1.176
PL,2018-06-11,1.193
PL,2018-06-04,1.197
PL,2018-05-28,1.194
PL,2018-05-21,1.179
PL,2018-05-14,1.187
PL,2018-05-07,1.157
PL,2018-04-30,1.155
PL,2018-04-23,1.153
PL,2018-04-16,1.153
PL,2018-04-09,1.12
PL,2018-03-26,1.113
PL,2018-03-19,1.091
PL,2018-03-12,1.091
PL,2018-03-05,1.098
PL,2018-02-26,1.109
PL,2018-02-19,1.112
PL,2018-02-12,1.114
PL,2018-02-05,1.125
PL,2018-01-29,1.133
PL,2018-01-22,1.133
PL,2018-01-15,1.136
PL,2018-01-08,1.13
PL,2018-01-01,1.127
PL,2017-12-18,1.109
PL,2017-12-11,1.102
PL,2017-12-04,1.109
PL,2017-11-27,1.113
PL,2017-11-20,1.116
PL,2017-11-13,1.12
PL,2017-11-06,1.102
PL,2017-10-30,1.076
PL,2017-10-23,1.085
PL,2017-10-16,1.075
PL,2017-10-09,1.061
PL,2017-10-02,1.068
PL,2017-09-25,1.084
PL,2017-09-18,1.075
PL,2017-09-11,1.092
PL,2017-09-04,1.07
PL,2017-08-28,1.048
PL,2017-08-21,1.05
PL,2017-08-14,1.041
PL,2017-08-07,1.053
PL,2017-07-31,1.048
PL,2017-07-24,1.026
PL,2017-07-17,1.035
PL,2017-07-10,1.032
PL,2017-07-03,1.023
PL,2017-06-26,1.034
PL,2017-06-19,1.041
PL,2017-06-12,1.054
PL,2017-06-05,1.065
PL,2017-05-29,1.071
PL,2017-05-22,1.078
PL,2017-05-15,1.086
PL,2017-05-08,1.102
PL,2017-05-01,1.118
PL,2017-04-24,1.112
PL,2017-04-10,1.104
PL,2017-04-03,1.08
PL,2017-03-27,1.074
PL,2017-03-20,1.084
PL,2017-03-13,1.084
PL,2017-03-06,1.096
PL,2017-02-27,1.107
PL,2017-02-20,1.1
PL,2017-02-13,1.104
PL,2017-02-06,1.105
PL,2017-01-30,1.094
PL,2017-01-23,1.082
PL,2017-01-16,1.086
PL,2017-01-09,1.085
PL,2017-01-02,1.085
PL,2016-12-19,1.079
PL,2016-12-12,1.056
PL,2016-12-05,1.035
PL,2016-11-28,1.025
PL,2016-11-21,1.01
PL,2016-11-14,1.012
PL,2016-11-07,1.042
PL,2016-10-31,1.053
PL,2016-10-24,1.062
PL,2016-10-17,1.054
PL,2016-10-10,1.058
PL,2016-10-03,1.029
PL,2016-09-26,1.022
PL,2016-09-19,1.033
PL,2016-09-12,1.026
PL,2016-09-05,1.026
PL,2016-08-29,1.028
PL,2016-08-22,1.01
PL,2016-08-15,1.006
PL,2016-08-08,1.007
PL,2016-08-01,0.997
PL,2016-07-25,1.007
PL,2016-07-18,1.007
PL,2016-07-11,1.007
PL,2016-07-04,1.013
PL,2016-06-27,1.004
PL,2016-06-20,1.024
PL,2016-06-13,1.031
PL,2016-06-06,1.037
PL,2016-05-30,1.026
PL,2016-05-23,1.013
PL,2016-05-16,1.018
PL,2016-05-09,1
PL,2016-05-02,0.991
PL,2016-04-25,0.966
PL,2016-04-18,0.987
PL,2016-04-11,0.967
PL,2016-04-04,0.984
PL,2016-03-21,0.963
PL,2016-03-14,0.947
PL,2016-03-07,0.909
PL,2016-02-29,0.897
PL,2016-02-22,0.904
PL,2016-02-15,0.897
PL,2016-02-08,0.898
PL,2016-02-01,0.911
PL,2016-01-25,0.897
PL,2016-01-18,0.911
PL,2016-01-11,0.943
PL,2016-01-04,0.966
PL,2015-12-14,0.985
PL,2015-12-07,1.012
PL,2015-11-30,1.019
PL,2015-11-23,1.036
PL,2015-11-16,1.048
PL,2015-11-09,1.046
PL,2015-11-02,1.027
PL,2015-10-26,1.025
PL,2015-10-19,1.041
PL,2015-10-12,1.054
PL,2015-10-05,1.053
PL,2015-09-28,1.065
PL,2015-09-21,1.083
PL,2015-09-14,1.094
PL,2015-09-07,1.101
PL,2015-08-31,1.117
PL,2015-08-24,1.138
PL,2015-08-17,1.173
PL,2015-08-10,1.175
PL,2015-08-03,1.199
PL,2015-07-27,1.213
PL,2015-07-20,1.226
PL,2015-07-13,1.224
PL,2015-07-06,1.187
PL,2015-06-29,1.179
PL,2015-06-22,1.193
PL,2015-06-15,1.179
PL,2015-06-08,1.183
PL,2015-06-01,1.178
PL,2015-05-25,1.164
PL,2015-05-18,1.179
PL,2015-05-11,1.179
PL,2015-05-04,1.179
PL,2015-04-27,1.19
PL,2015-04-20,1.178
PL,2015-04-13,1.158
PL,2015-03-30,1.131
PL,2015-03-23,1.125
PL,2015-03-16,1.128
PL,2015-03-09,1.113
PL,2015-03-02,1.087
PL,2015-02-23,1.071
PL,2015-02-16,1.052
PL,2015-02-09,1.039
PL,2015-02-02,1.023
PL,2015-01-26,1.028
PL,2015-01-19,1.017
PL,2015-01-12,1.042
PL,2015-01-05,1.056
PL,2014-12-15,1.141
PL,2014-12-08,1.164
PL,2014-12-01,1.177
PL,2014-11-24,1.185
PL,2014-11-17,1.19
PL,2014-11-10,1.202
PL,2014-11-03,1.212
PL,2014-10-27,1.222
PL,2014-10-20,1.238
PL,2014-10-13,1.26
PL,2014-10-06,1.269
PL,2014-09-29,1.263
PL,2014-09-22,1.265
PL,2014-09-15,1.263
PL,2014-09-08,1.274
PL,2014-09-01,1.267
PL,2014-08-25,1.281
PL,2014-08-18,1.285
PL,2014-08-11,1.285
PL,2014-08-04,1.298
PL,2014-07-28,1.311
PL,2014-07-21,1.315
PL,2014-07-14,1.322
PL,2014-07-07,1.323
PL,2014-06-30,1.318
PL,2014-06-23,1.318
PL,2014-06-16,1.296
PL,2014-06-09,1.299
PL,2014-06-02,1.29
PL,2014-05-26,1.284
PL,2014-05-19,1.275
PL,2014-05-12,1.28
PL,2014-05-05,1.279
PL,2014-04-28,1.279
PL,2014-04-14,1.265
PL,2014-04-07,1.268
PL,2014-03-31,1.271
PL,2014-03-24,1.268
PL,2014-03-17,1.265
PL,2014-03-10,1.276
PL,2014-03-03,1.272
PL,2014-02-24,1.273
PL,2014-02-17,1.278
PL,2014-02-10,1.271
PL,2014-02-03,1.253
PL,2014-01-27,1.253
PL,2014-01-20,1.269
PL,2014-01-13,1.273
PL,2014-01-06,1.273
PL,2013-12-16,1.279
PL,2013-12-09,1.28
PL,2013-12-02,1.267
PL,2013-11-25,1.265
PL,2013-11-18,1.274
PL,2013-11-11,1.27
PL,2013-11-04,1.285
PL,2013-10-28,1.295
PL,2013-10-21,1.306
PL,2013-10-14,1.312
PL,2013-10-07,1.316
PL,2013-09-30,1.316
PL,2013-09-23,1.336
PL,2013-09-16,1.357
PL,2013-09-09,1.321
PL,2013-09-02,1.325
PL,2013-08-26,1.318
PL,2013-08-19,1.313
PL,2013-08-12,1.334
PL,2013-08-05,1.328
PL,2013-07-29,1.329
PL,2013-07-22,1.336
PL,2013-07-15,1.305
PL,2013-07-08,1.271
PL,2013-07-01,1.258
PT,2022-09-19,1.695
PT,2022-09-12,1.703
PT,2022-09-05,1.719
PT,2022-08-29,1.781
PT,2022-08-22,1.777
PT,2022-08-15,1.787
PT,2022-08-08,1.805
PT,2022-08-01,1.889
PT,2022-07-25,1.895
PT,2022-07-18,1.908
PT,2022-07-11,2.019
PT,2022-07-04,2.084
PT,2022-06-27,2.101
PT,2022-06-20,2.121
PT,2022-06-13,2.17
PT,2022-06-06,2.171
PT,2022-05-30,2.055
PT,2022-05-23,2.016
PT,2022-05-16,1.952
PT,2022-05-09,1.915
PT,2022-05-02,1.878
PT,2022-04-25,1.975
PT,2022-04-11,1.948
PT,2022-04-04,1.989
PT,2022-03-28,2.027
PT,2022-03-21,1.927
PT,2022-03-14,2.028
PT,2022-03-07,1.917
PT,2022-02-28,1.832
PT,2022-02-21,1.813
PT,2022-02-14,1.801
PT,2022-02-07,1.783
PT,2022-01-31,1.758
PT,2022-01-24,1.736
PT,2022-01-17,1.705
PT,2022-01-10,1.701
PT,2022-01-03,1.693
PT,2021-12-20,1.664
PT,2021-12-13,1.661
PT,2021-12-06,1.659
PT,2021-11-29,1.699
PT,2021-11-22,1.718
PT,2021-11-15,1.729
PT,2021-11-08,1.737
PT,2021-11-01,1.733
PT,2021-10-25,1.723
PT,2021-10-18,1.724
PT,2021-10-11,1.71
PT,2021-10-04,1.695
PT,2021-09-27,1.67
PT,2021-09-20,1.673
PT,2021-09-13,1.675
PT,2021-09-06,1.672
PT,2021-08-30,1.659
PT,2021-08-23,1.657
PT,2021-08-16,1.677
PT,2021-08-09,1.681
PT,2021-08-02,1.677
PT,2021-07-26,1.668
PT,2021-07-19,1.676
PT,2021-07-12,1.671
PT,2021-07-05,1.665
PT,2021-06-28,1.652
PT,2021-06-21,1.631
PT,2021-06-14,1.62
PT,2021-06-07,1.614
PT,2021-05-31,1.6
PT,2021-05-24,1.598
PT,2021-05-17,1.605
PT,2021-05-10,1.6
PT,2021-05-03,1.582
PT,2021-04-26,1.587
PT,2021-04-19,1.576
PT,2021-04-12,1.574
PT,2021-03-29,1.563
PT,2021-03-22,1.565
PT,2021-03-15,1.56
PT,2021-03-08,1.543
PT,2021-03-01,1.527
PT,2021-02-22,1.508
PT,2021-02-15,1.492
PT,2021-02-08,1.478
PT,2021-02-01,1.463
PT,2021-01-25,1.46
PT,2021-01-18,1.455
PT,2021-01-11,1.436
PT,2020-12-21,1.405
PT,2020-12-14,1.399
PT,2020-12-07,1.394
PT,2020-11-30,1.389
PT,2020-11-23,1.38
PT,2020-11-16,1.377
PT,2020-11-09,1.365
PT,2020-11-02,1.374
PT,2020-10-26,1.386
PT,2020-10-19,1.394
PT,2020-10-12,1.391
PT,2020-10-05,1.383
PT,2020-09-28,1.382
PT,2020-09-21,1.384
PT,2020-09-14,1.388
PT,2020-09-07,1.4
PT,2020-08-31,1.399
PT,2020-08-24,1.394
PT,2020-08-17,1.391
PT,2020-08-10,1.39
PT,2020-08-03,1.391
PT,2020-07-27,1.395
PT,2020-07-20,1.4
PT,2020-07-13,1.401
PT,2020-07-06,1.385
PT,2020-06-29,1.378
PT,2020-06-22,1.365
PT,2020-06-15,1.349
PT,2020-06-08,1.336
PT,2020-06-01,1.33
PT,2020-05-25,1.321
PT,2020-05-18,1.286
PT,2020-05-11,1.26
PT,2020-05-04,1.237
PT,2020-04-27,1.245
PT,2020-04-20,1.258
PT,2020-04-06,1.26
PT,2020-03-30,1.26
PT,2020-03-23,1.317
PT,2020-03-16,1.397
PT,2020-03-09,1.466
PT,2020-03-02,1.497
PT,2020-02-24,1.508
PT,2020-02-17,1.5
PT,2020-02-10,1.497
PT,2020-02-03,1.51
PT,2020-01-27,1.522
PT,2020-01-20,1.53
PT,2020-01-13,1.535
PT,2020-01-06,1.534
PT,2019-12-16,1.481
PT,2019-12-09,1.485
PT,2019-12-02,1.49
PT,2019-11-25,1.487
PT,2019-11-18,1.495
PT,2019-11-11,1.497
PT,2019-11-04,1.482
PT,2019-10-28,1.474
PT,2019-10-21,1.475
PT,2019-10-14,1.487
PT,2019-10-07,1.493
PT,2019-09-30,1.5
PT,2019-09-23,1.502
PT,2019-09-16,1.477
PT,2019-09-09,1.48
PT,2019-09-02,1.482
PT,2019-08-26,1.487
PT,2019-08-19,1.489
PT,2019-08-12,1.505
PT,2019-08-05,1.52
PT,2019-07-29,1.516
PT,2019-07-22,1.525
PT,2019-07-15,1.521
PT,2019-07-08,1.506
PT,2019-07-01,1.497
PT,2019-06-24,1.488
PT,2019-06-17,1.492
PT,2019-06-10,1.524
PT,2019-06-03,1.57
PT,2019-05-27,1.581
PT,2019-05-20,1.571
PT,2019-05-13,1.563
PT,2019-05-06,1.573
PT,2019-04-29,1.564
PT,2019-04-15,1.546
PT,2019-04-08,1.526
PT,2019-04-01,1.504
PT,2019-03-25,1.486
PT,2019-03-18,1.471
PT,2019-03-11,1.458
PT,2019-03-04,1.455
PT,2019-02-25,1.452
PT,2019-02-18,1.426
PT,2019-02-11,1.415
PT,2019-02-04,1.412
PT,2019-01-28,1.413
PT,2019-01-21,1.411
PT,2019-01-14,1.418
PT,2019-01-07,1.403
PT,2018-12-17,1.435
PT,2018-12-10,1.435
PT,2018-12-03,1.448
PT,2018-11-26,1.481
PT,2018-11-19,1.511
PT,2018-11-12,1.532
PT,2018-11-05,1.553
PT,2018-10-29,1.562
PT,2018-10-22,1.574
PT,2018-10-15,1.598
PT,2018-10-08,1.605
PT,2018-10-01,1.587
PT,2018-09-24,1.587
PT,2018-09-17,1.596
PT,2018-09-10,1.604
PT,2018-09-03,1.606
PT,2018-08-27,1.595
PT,2018-08-20,1.592
PT,2018-08-13,1.596
PT,2018-08-06,1.597
PT,2018-07-30,1.585
PT,2018-07-23,1.572
PT,2018-07-16,1.581
PT,2018-07-09,1.579
PT,2018-07-02,1.574
PT,2018-06-25,1.573
PT,2018-06-18,1.577
PT,2018-06-11,1.583
PT,2018-06-04,1.599
PT,2018-05-28,1.601
PT,2018-05-21,1.578
PT,2018-05-14,1.564
PT,2018-05-07,1.547
PT,2018-04-30,1.54
PT,2018-04-23,1.521
PT,2018-04-16,1.514
PT,2018-04-09,1.509
PT,2018-03-26,1.491
PT,2018-03-19,1.457
PT,2018-03-12,1.46
PT,2018-03-05,1.463
PT,2018-02-26,1.466
PT,2018-02-19,1.486
PT,2018-02-12,1.505
PT,2018-02-05,1.516
PT,2018-01-29,1.517
PT,2018-01-22,1.517
PT,2018-01-15,1.534
PT,2018-01-08,1.523
PT,2018-01-01,1.51
PT,2017-12-18,1.482
PT,2017-12-11,1.485
PT,2017-12-04,1.49
PT,2017-11-27,1.493
PT,2017-11-20,1.503
PT,2017-11-13,1.511
PT,2017-11-06,1.481
PT,2017-10-30,1.455
PT,2017-10-23,1.447
PT,2017-10-16,1.446
PT,2017-10-09,1.446
PT,2017-10-02,1.452
PT,2017-09-25,1.458
PT,2017-09-18,1.462
PT,2017-09-11,1.471
PT,2017-09-04,1.458
PT,2017-08-28,1.435
PT,2017-08-21,1.436
PT,2017-08-14,1.438
PT,2017-08-07,1.432
PT,2017-07-31,1.424
PT,2017-07-24,1.425
PT,2017-07-17,1.421
PT,2017-07-10,1.42
PT,2017-07-03,1.414
PT,2017-06-26,1.42
PT,2017-06-19,1.428
PT,2017-06-12,1.437
PT,2017-06-05,1.453
PT,2017-05-29,1.454
PT,2017-05-22,1.449
PT,2017-05-15,1.436
PT,2017-05-08,1.446
PT,2017-05-01,1.471
PT,2017-04-24,1.489
PT,2017-04-10,1.479
PT,2017-04-03,1.461
PT,2017-03-27,1.448
PT,2017-03-20,1.46
PT,2017-03-13,1.482
PT,2017-03-06,1.492
PT,2017-02-27,1.498
PT,2017-02-20,1.498
PT,2017-02-13,1.495
PT,2017-02-06,1.493
PT,2017-01-30,1.49
PT,2017-01-23,1.498
PT,2017-01-16,1.483
PT,2017-01-09,1.468
PT,2017-01-02,1.463
PT,2016-12-19,1.433
PT,2016-12-12,1.42
PT,2016-12-05,1.406
PT,2016-11-28,1.394
PT,2016-11-21,1.371
PT,2016-11-14,1.379
PT,2016-11-07,1.397
PT,2016-10-31,1.408
PT,2016-10-24,1.408
PT,2016-10-17,1.404
PT,2016-10-10,1.397
PT,2016-10-03,1.374
PT,2016-09-26,1.373
PT,2016-09-19,1.375
PT,2016-09-12,1.37
PT,2016-09-05,1.379
PT,2016-08-29,1.382
PT,2016-08-22,1.371
PT,2016-08-15,1.355
PT,2016-08-08,1.353
PT,2016-08-01,1.363
PT,2016-07-25,1.368
PT,2016-07-18,1.374
PT,2016-07-11,1.391
PT,2016-07-04,1.41
PT,2016-06-27,1.408
PT,2016-06-20,1.406
PT,2016-06-13,1.418
PT,2016-06-06,1.422
PT,2016-05-30,1.417
PT,2016-05-23,1.403
PT,2016-05-16,1.38
PT,2016-05-09,1.398
PT,2016-05-02,1.4
PT,2016-04-25,1.421
PT,2016-04-18,1.414
PT,2016-04-11,1.404
PT,2016-04-04,1.4
PT,2016-03-21,1.369
PT,2016-03-14,1.348
PT,2016-03-07,1.327
PT,2016-02-29,1.323
PT,2016-02-22,1.307
PT,2016-02-15,1.306
PT,2016-02-08,1.285
PT,2016-02-01,1.288
PT,2016-01-25,1.296
PT,2016-01-18,1.316
PT,2016-01-11,1.339
PT,2016-01-04,1.337
PT,2015-12-14,1.344
PT,2015-12-07,1.364
PT,2015-11-30,1.372
PT,2015-11-23,1.366
PT,2015-11-16,1.384
PT,2015-11-09,1.382
PT,2015-11-02,1.363
PT,2015-10-26,1.354
PT,2015-10-19,1.373
PT,2015-10-12,1.384
PT,2015-10-05,1.375
PT,2015-09-28,1.384
PT,2015-09-21,1.391
PT,2015-09-14,1.406
PT,2015-09-07,1.422
PT,2015-08-31,1.406
PT,2015-08-24,1.449
PT,2015-08-17,1.476
PT,2015-08-10,1.502
PT,2015-08-03,1.515
PT,2015-07-27,1.529
PT,2015-07-20,1.544
PT,2015-07-13,1.555
PT,2015-07-06,1.539
PT,2015-06-29,1.537
PT,2015-06-22,1.542
PT,2015-06-15,1.537
PT,2015-06-08,1.513
PT,2015-06-01,1.51
PT,2015-05-25,1.508
PT,2015-05-18,1.502
PT,2015-05-11,1.505
PT,2015-05-04,1.507
PT,2015-04-27,1.5
PT,2015-04-20,1.485
PT,2015-04-13,1.479
PT,2015-03-30,1.461
PT,2015-03-23,1.459
PT,2015-03-16,1.448
PT,2015-03-09,1.43
PT,2015-03-02,1.413
PT,2015-02-23,1.411
PT,2015-02-16,1.402
PT,2015-02-09,1.363
PT,2015-02-02,1.323
PT,2015-01-26,1.305
PT,2015-01-19,1.305
PT,2015-01-12,1.312
PT,2015-01-05,1.327
PT,2014-12-15,1.336
PT,2014-12-08,1.386
PT,2014-12-01,1.426
PT,2014-11-24,1.446
PT,2014-11-17,1.456
PT,2014-11-10,1.456
PT,2014-11-03,1.453
PT,2014-10-27,1.459
PT,2014-10-20,1.485
PT,2014-10-13,1.529
PT,2014-10-06,1.531
PT,2014-09-29,1.53
PT,2014-09-22,1.539
PT,2014-09-15,1.55
PT,2014-09-08,1.551
PT,2014-09-01,1.544
PT,2014-08-25,1.537
PT,2014-08-18,1.538
PT,2014-08-11,1.547
PT,2014-08-04,1.556
PT,2014-07-28,1.56
PT,2014-07-21,1.576
PT,2014-07-14,1.593
PT,2014-07-07,1.6
PT,2014-06-30,1.602
PT,2014-06-23,1.594
PT,2014-06-16,1.572
PT,2014-06-09,1.56
PT,2014-06-02,1.568
PT,2014-05-26,1.562
PT,2014-05-19,1.563
PT,2014-05-12,1.564
PT,2014-05-05,1.581
PT,2014-04-28,1.58
PT,2014-04-14,1.559
PT,2014-04-07,1.551
PT,2014-03-31,1.551
PT,2014-03-24,1.544
PT,2014-03-17,1.541
PT,2014-03-10,1.548
PT,2014-03-03,1.553
PT,2014-02-24,1.549
PT,2014-02-17,1.541
PT,2014-02-10,1.534
PT,2014-02-03,1.534
PT,2014-01-27,1.53
PT,2014-01-20,1.533
PT,2014-01-13,1.544
PT,2014-01-06,1.551
PT,2013-12-16,1.541
PT,2013-12-09,1.55
PT,2013-12-02,1.537
PT,2013-11-25,1.537
PT,2013-11-18,1.525
PT,2013-11-11,1.513
PT,2013-11-04,1.52
PT,2013-10-28,1.531
PT,2013-10-21,1.535
PT,2013-10-14,1.529
PT,2013-10-07,1.532
PT,2013-09-30,1.539
PT,2013-09-23,1.564
PT,2013-09-16,1.592
PT,2013-09-09,1.616
PT,2013-09-02,1.611
PT,2013-08-26,1.597
PT,2013-08-19,1.591
PT,2013-08-12,1.59
PT,2013-08-05,1.595
PT,2013-07-29,1.607
PT,2013-07-22,1.612
PT,2013-07-15,1.591
PT,2013-07-08,1.566
PT,2013-07-01,1.564
RO,2022-09-19,1.536
RO,2022-09-12,1.568
RO,2022-09-05,1.64
RO,2022-08-29,1.666
RO,2022-08-22,1.655
RO,2022-08-15,1.669
RO,2022-08-08,1.651
RO,2022-08-01,1.675
RO,2022-07-25,1.681
RO,2022-07-18,1.71
RO,2022-07-11,1.722
RO,2022-07-04,1.727
RO,2022-06-27,1.733
RO,2022-06-20,1.732
RO,2022-06-13,1.726
RO,2022-06-06,1.678
RO,2022-05-30,1.654
RO,2022-05-23,1.63
RO,2022-05-16,1.611
RO,2022-05-09,1.586
RO,2022-05-02,1.547
RO,2022-04-25,1.537
RO,2022-04-11,1.562
RO,2022-04-04,1.565
RO,2022-03-28,1.596
RO,2022-03-21,1.612
RO,2022-03-14,1.611
RO,2022-03-07,1.482
RO,2022-02-28,1.395
RO,2022-02-21,1.378
RO,2022-02-14,1.364
RO,2022-02-07,1.361
RO,2022-01-31,1.32
RO,2022-01-24,1.307
RO,2022-01-17,1.285
RO,2022-01-10,1.266
RO,2022-01-03,1.254
RO,2021-12-20,1.218
RO,2021-12-13,1.215
RO,2021-12-06,1.217
RO,2021-11-29,1.244
RO,2021-11-22,1.252
RO,2021-11-15,1.256
RO,2021-11-08,1.277
RO,2021-11-01,1.283
RO,2021-10-25,1.278
RO,2021-10-18,1.277
RO,2021-10-11,1.257
RO,2021-10-04,1.233
RO,2021-09-27,1.214
RO,2021-09-20,1.221
RO,2021-09-13,1.208
RO,2021-09-06,1.197
RO,2021-08-30,1.181
RO,2021-08-23,1.185
RO,2021-08-16,1.203
RO,2021-08-09,1.212
RO,2021-08-02,1.214
RO,2021-07-26,1.2
RO,2021-07-19,1.193
RO,2021-07-12,1.182
RO,2021-07-05,1.172
RO,2021-06-28,1.16
RO,2021-06-21,1.153
RO,2021-06-14,1.144
RO,2021-06-07,1.145
RO,2021-05-31,1.123
RO,2021-05-24,1.125
RO,2021-05-17,1.128
RO,2021-05-10,1.127
RO,2021-05-03,1.116
RO,2021-04-26,1.117
RO,2021-04-19,1.121
RO,2021-04-12,1.109
RO,2021-03-29,1.099
RO,2021-03-22,1.118
RO,2021-03-15,1.108
RO,2021-03-08,1.091
RO,2021-03-01,1.086
RO,2021-02-22,1.073
RO,2021-02-15,1.056
RO,2021-02-08,1.036
RO,2021-02-01,1.022
RO,2021-01-25,1.023
RO,2021-01-18,1.009
RO,2021-01-11,0.998
RO,2020-12-21,0.975
RO,2020-12-14,1
RO,2020-12-07,0.952
RO,2020-11-30,0.947
RO,2020-11-23,0.948
RO,2020-11-16,0.932
RO,2020-11-09,0.921
RO,2020-11-02,0.923
RO,2020-10-26,0.938
RO,2020-10-19,0.934
RO,2020-10-12,0.934
RO,2020-10-05,0.914
RO,2020-09-28,0.909
RO,2020-09-21,0.91
RO,2020-09-14,0.913
RO,2020-09-07,0.919
RO,2020-08-31,0.921
RO,2020-08-24,0.916
RO,2020-08-17,0.934
RO,2020-08-10,0.933
RO,2020-08-03,0.927
RO,2020-07-27,0.941
RO,2020-07-20,0.936
RO,2020-07-13,0.928
RO,2020-07-06,0.921
RO,2020-06-29,0.914
