Date;Price;Akcyza;Opłata paliwowa;Change %
17.05.2014;4,15;1,2;0,26252;0,24%
16.05.2014;4,14;1,2;0,26252;0,24%
15.05.2014;4,13;1,2;0,26252;0,24%
14.05.2014;4,12;1,2;0,26252;0,24%
13.05.2014;4,11;1,2;0,26252;0,00%
10.05.2014;4,11;1,2;0,26252;0,24%
9.05.2014;4,1;1,2;0,26252;-0,24%
8.05.2014;4,11;1,2;0,26252;0,00%
7.05.2014;4,11;1,2;0,26252;-0,48%
6.05.2014;4,13;1,2;0,26252;-0,24%
1.05.2014;4,14;1,2;0,26252;-0,72%
30.04.2014;4,17;1,2;0,26252;0,24%
29.04.2014;4,16;1,2;0,26252;-0,48%
26.04.2014;4,18;1,2;0,26252;0,24%
25.04.2014;4,17;1,2;0,26252;-0,24%
24.04.2014;4,18;1,2;0,26252;-0,24%
23.04.2014;4,19;1,2;0,26252;0,00%
18.04.2014;4,19;1,2;0,26252;0,00%
17.04.2014;4,19;1,2;0,26252;0,48%
16.04.2014;4,17;1,2;0,26252;0,48%
15.04.2014;4,15;1,2;0,26252;0,24%
12.04.2014;4,14;1,2;0,26252;0,24%
11.04.2014;4,13;1,2;0,26252;0,00%
10.04.2014;4,13;1,2;0,26252;0,24%
9.04.2014;4,12;1,2;0,26252;0,00%
8.04.2014;4,12;1,2;0,26252;0,24%
5.04.2014;4,11;1,2;0,26252;0,00%
4.04.2014;4,11;1,2;0,26252;-0,48%
3.04.2014;4,13;1,2;0,26252;-0,48%
2.04.2014;4,15;1,2;0,26252;-0,24%
1.04.2014;4,16;1,2;0,26252;0,00%
29.03.2014;4,16;1,2;0,26252;0,24%
28.03.2014;4,15;1,2;0,26252;0,24%
27.03.2014;4,14;1,2;0,26252;-0,24%
26.03.2014;4,15;1,2;0,26252;0,24%
25.03.2014;4,14;1,2;0,26252;0,24%
22.03.2014;4,13;1,2;0,26252;0,24%
21.03.2014;4,12;1,2;0,26252;0,24%
20.03.2014;4,11;1,2;0,26252;-0,24%
19.03.2014;4,12;1,2;0,26252;0,00%
18.03.2014;4,12;1,2;0,26252;-0,24%
15.03.2014;4,13;1,2;0,26252;0,00%
14.03.2014;4,13;1,2;0,26252;-0,24%
13.03.2014;4,14;1,2;0,26252;-0,24%
12.03.2014;4,15;1,2;0,26252;0,00%
11.03.2014;4,15;1,2;0,26252;-0,24%
9.03.2014;4,16;1,2;0,26252;-0,24%
8.03.2014;4,17;1,2;0,26252;-0,24%
7.03.2014;4,18;1,2;0,26252;-0,24%
6.03.2014;4,19;1,2;0,26252;-0,24%
5.03.2014;4,2;1,2;0,26252;0,00%
4.03.2014;4,2;1,2;0,26252;0,48%
2.03.2014;4,18;1,2;0,26252;0,24%
1.03.2014;4,17;1,2;0,26252;-0,48%
28.02.2014;4,19;1,2;0,26252;0,00%
27.02.2014;4,19;1,2;0,26252;-0,24%
26.02.2014;4,2;1,2;0,26252;-0,47%
25.02.2014;4,22;1,2;0,26252;0,00%
22.02.2014;4,22;1,2;0,26252;-0,24%
21.02.2014;4,23;1,2;0,26252;0,71%
20.02.2014;4,2;1,2;0,26252;0,24%
19.02.2014;4,19;1,2;0,26252;0,24%
18.02.2014;4,18;1,2;0,26252;-0,24%
15.02.2014;4,19;1,2;0,26252;0,00%
14.02.2014;4,19;1,2;0,26252;-0,24%
13.02.2014;4,2;1,2;0,26252;0,00%
12.02.2014;4,2;1,2;0,26252;0,00%
11.02.2014;4,2;1,2;0,26252;-0,24%
8.02.2014;4,21;1,2;0,26252;0,24%
7.02.2014;4,2;1,2;0,26252;0,00%
6.02.2014;4,2;1,2;0,26252;-0,24%
5.02.2014;4,21;1,2;0,26252;-0,24%
4.02.2014;4,22;1,2;0,26252;-0,24%
1.02.2014;4,23;1,2;0,26252;0,00%
31.01.2014;4,23;1,2;0,26252;0,71%
30.01.2014;4,2;1,2;0,26252;0,48%
29.01.2014;4,18;1,2;0,26252;0,00%
28.01.2014;4,18;1,2;0,26252;0,00%
25.01.2014;4,18;1,2;0,26252;0,24%
24.01.2014;4,17;1,2;0,26252;0,00%
23.01.2014;4,17;1,2;0,26252;0,24%
22.01.2014;4,16;1,2;0,26252;0,48%
21.01.2014;4,14;1,2;0,26252;0,24%
18.01.2014;4,13;1,2;0,26252;0,24%
17.01.2014;4,12;1,2;0,26252;0,00%
16.01.2014;4,12;1,2;0,26252;0,73%
15.01.2014;4,09;1,2;0,26252;-0,49%
14.01.2014;4,11;1,2;0,26252;-0,24%
11.01.2014;4,12;1,2;0,26252;-0,48%
10.01.2014;4,14;1,2;0,26252;-0,24%
9.01.2014;4,15;1,2;0,26252;0,00%
8.01.2014;4,15;1,2;0,26252;0,24%
4.01.2014;4,14;1,2;0,26252;-0,48%
3.01.2014;4,16;1,2;0,26252;-0,95%
2.01.2014;4,2;1,2;0,26252;0,00%
1.01.2014;4,2;1,2;0,26252;-0,24%
31.12.2013;4,21;1,2;0,25992;-0,47%
28.12.2013;4,23;1,2;0,25992;0,24%
25.12.2013;4,22;1,2;0,25992;0,00%
24.12.2013;4,22;1,2;0,25992;0,00%
21.12.2013;4,22;1,2;0,25992;0,48%
20.12.2013;4,2;1,2;0,25992;0,48%
19.12.2013;4,18;1,2;0,25992;0,00%
18.12.2013;4,18;1,2;0,25992;0,24%
17.12.2013;4,17;1,2;0,25992;-0,24%
14.12.2013;4,18;1,2;0,25992;-0,24%
13.12.2013;4,19;1,2;0,25992;-0,24%
12.12.2013;4,2;1,2;0,25992;-0,47%
11.12.2013;4,22;1,2;0,25992;-0,71%
10.12.2013;4,25;1,2;0,25992;-0,47%
7.12.2013;4,27;1,2;0,25992;-0,23%
6.12.2013;4,28;1,2;0,25992;0,00%
5.12.2013;4,28;1,2;0,25992;0,23%
4.12.2013;4,27;1,2;0,25992;0,00%
3.12.2013;4,27;1,2;0,25992;0,00%
30.11.2013;4,27;1,2;0,25992;0,00%
29.11.2013;4,27;1,2;0,25992;0,00%
28.11.2013;4,27;1,2;0,25992;-0,23%
27.11.2013;4,28;1,2;0,25992;0,47%
26.11.2013;4,26;1,2;0,25992;0,47%
23.11.2013;4,24;1,2;0,25992;0,71%
22.11.2013;4,21;1,2;0,25992;0,24%
21.11.2013;4,2;1,2;0,25992;0,24%
20.11.2013;4,19;1,2;0,25992;-0,24%
19.11.2013;4,2;1,2;0,25992;-0,24%
16.11.2013;4,21;1,2;0,25992;0,24%
15.11.2013;4,2;1,2;0,25992;0,24%
14.11.2013;4,19;1,2;0,25992;0,24%
13.11.2013;4,18;1,2;0,25992;0,72%
9.11.2013;4,15;1,2;0,25992;0,00%
8.11.2013;4,15;1,2;0,25992;-0,24%
7.11.2013;4,16;1,2;0,25992;-0,72%
6.11.2013;4,19;1,2;0,25992;0,00%
5.11.2013;4,19;1,2;0,25992;-0,48%
1.11.2013;4,21;1,2;0,25992;0,00%
31.10.2013;4,21;1,2;0,25992;0,24%
30.10.2013;4,2;1,2;0,25992;0,72%
29.10.2013;4,17;1,2;0,25992;-0,24%
26.10.2013;4,18;1,2;0,25992;-0,71%
25.10.2013;4,21;1,2;0,25992;-0,24%
24.10.2013;4,22;1,2;0,25992;-0,24%
23.10.2013;4,23;1,2;0,25992;-0,47%
22.10.2013;4,25;1,2;0,25992;-0,23%
19.10.2013;4,26;1,2;0,25992;0,00%
18.10.2013;4,26;1,2;0,25992;-0,23%
17.10.2013;4,27;1,2;0,25992;0,00%
16.10.2013;4,27;1,2;0,25992;0,00%
15.10.2013;4,27;1,2;0,25992;0,00%
12.10.2013;4,27;1,2;0,25992;-0,70%
11.10.2013;4,3;1,2;0,25992;0,94%
10.10.2013;4,26;1,2;0,25992;-0,23%
9.10.2013;4,27;1,2;0,25992;0,00%
8.10.2013;4,27;1,2;0,25992;0,00%
6.10.2013;4,27;1,2;0,25992;0,47%
5.10.2013;4,25;1,2;0,25992;-0,47%
4.10.2013;4,27;1,2;0,25992;0,00%
3.10.2013;4,27;1,2;0,25992;0,00%
2.10.2013;4,27;1,2;0,25992;-0,23%
1.10.2013;4,28;1,2;0,25992;-0,23%
28.09.2013;4,29;1,2;0,25992;0,70%
27.09.2013;4,26;1,2;0,25992;0,00%
26.09.2013;4,26;1,2;0,25992;0,00%
25.09.2013;4,26;1,2;0,25992;-0,23%
24.09.2013;4,27;1,2;0,25992;-0,47%
21.09.2013;4,29;1,2;0,25992;-0,92%
20.09.2013;4,33;1,2;0,25992;-0,69%
19.09.2013;4,36;1,2;0,25992;-0,46%
18.09.2013;4,38;1,2;0,25992;-0,45%
17.09.2013;4,4;1,2;0,25992;-0,45%
14.09.2013;4,42;1,2;0,25992;0,00%
13.09.2013;4,42;1,2;0,25992;-0,67%
12.09.2013;4,45;1,2;0,25992;-1,11%
11.09.2013;4,5;1,2;0,25992;-0,22%
10.09.2013;4,51;1,2;0,25992;-0,44%
8.09.2013;4,53;1,2;0,25992;-0,22%
7.09.2013;4,54;1,2;0,25992;1,34%
6.09.2013;4,48;1,2;0,25992;-0,22%
5.09.2013;4,49;1,2;0,25992;0,00%
4.09.2013;4,49;1,2;0,25992;0,00%
3.09.2013;4,49;1,2;0,25992;-0,22%
31.08.2013;4,5;1,2;0,25992;-0,44%
30.08.2013;4,52;1,2;0,25992;2,26%
29.08.2013;4,42;1,2;0,25992;0,68%
28.08.2013;4,39;1,2;0,25992;0,69%
24.08.2013;4,36;1,2;0,25992;0,00%
23.08.2013;4,36;1,2;0,25992;-0,23%
22.08.2013;4,37;1,2;0,25992;0,00%
21.08.2013;4,37;1,2;0,25992;0,00%
20.08.2013;4,37;1,2;0,25992;0,46%
17.08.2013;4,35;1,2;0,25992;0,93%
15.08.2013;4,31;1,2;0,25992;0,94%
14.08.2013;4,27;1,2;0,25992;0,00%
13.08.2013;4,27;1,2;0,25992;0,23%
10.08.2013;4,26;1,2;0,25992;-0,23%
9.08.2013;4,27;1,2;0,25992;-0,70%
8.08.2013;4,3;1,2;0,25992;-0,69%
7.08.2013;4,33;1,2;0,25992;0,00%
6.08.2013;4,33;1,2;0,25992;-0,23%
3.08.2013;4,34;1,2;0,25992;0,93%
2.08.2013;4,3;1,2;0,25992;0,47%
1.08.2013;4,28;1,2;0,25992;0,00%
31.07.2013;4,28;1,2;0,25992;-0,23%
30.07.2013;4,29;1,2;0,25992;0,00%
27.07.2013;4,29;1,2;0,25992;-0,23%
26.07.2013;4,3;1,2;0,25992;-0,46%
25.07.2013;4,32;1,2;0,25992;-0,46%
24.07.2013;4,34;1,2;0,25992;-0,69%
23.07.2013;4,37;1,2;0,25992;-0,23%
20.07.2013;4,38;1,2;0,25992;0,00%
19.07.2013;4,38;1,2;0,25992;-0,23%
18.07.2013;4,39;1,2;0,25992;-0,23%
17.07.2013;4,4;1,2;0,25992;0,00%
16.07.2013;4,4;1,2;0,25992;-0,45%
13.07.2013;4,42;1,2;0,25992;-0,23%
12.07.2013;4,43;1,2;0,25992;-0,23%
11.07.2013;4,44;1,2;0,25992;0,45%
10.07.2013;4,42;1,2;0,25992;0,00%
9.07.2013;4,42;1,2;0,25992;0,68%
6.07.2013;4,39;1,2;0,25992;0,69%
5.07.2013;4,36;1,2;0,25992;0,46%
4.07.2013;4,34;1,2;0,25992;0,23%
3.07.2013;4,33;1,2;0,25992;0,23%
2.07.2013;4,32;1,2;0,25992;0,23%
29.06.2013;4,31;1,2;0,25992;0,23%
28.06.2013;4,3;1,2;0,25992;0,47%
27.06.2013;4,28;1,2;0,25992;0,00%
26.06.2013;4,28;1,2;0,25992;0,00%
25.06.2013;4,28;1,2;0,25992;0,00%
22.06.2013;4,28;1,2;0,25992;0,00%
21.06.2013;4,28;1,2;0,25992;0,23%
20.06.2013;4,27;1,2;0,25992;0,23%
18.06.2013;4,26;1,2;0,25992;0,71%
15.06.2013;4,23;1,2;0,25992;0,24%
14.06.2013;4,22;1,2;0,25992;-0,24%
13.06.2013;4,23;1,2;0,25992;-0,24%
12.06.2013;4,24;1,2;0,25992;-0,24%
11.06.2013;4,25;1,2;0,25992;-0,23%
8.06.2013;4,26;1,2;0,25992;0,47%
7.06.2013;4,24;1,2;0,25992;0,24%
6.06.2013;4,23;1,2;0,25992;0,00%
5.06.2013;4,23;1,2;0,25992;-0,47%
4.06.2013;4,25;1,2;0,25992;0,47%
1.06.2013;4,23;1,2;0,25992;-0,47%
30.05.2013;4,25;1,2;0,25992;0,47%
29.05.2013;4,23;1,2;0,25992;0,48%
25.05.2013;4,21;1,2;0,25992;-0,47%
24.05.2013;4,23;1,2;0,25992;-0,70%
23.05.2013;4,26;1,2;0,25992;-0,23%
22.05.2013;4,27;1,2;0,25992;0,00%
21.05.2013;4,27;1,2;0,25992;0,23%
18.05.2013;4,26;1,2;0,25992;0,71%
17.05.2013;4,23;1,2;0,25992;0,71%
16.05.2013;4,2;1,2;0,25992;0,00%
15.05.2013;4,2;1,2;0,25992;-0,47%
14.05.2013;4,22;1,2;0,25992;0,24%
11.05.2013;4,21;1,2;0,25992;0,00%
10.05.2013;4,21;1,2;0,25992;0,24%
9.05.2013;4,2;1,2;0,25992;0,72%
8.05.2013;4,17;1,2;0,25992;1,21%
7.05.2013;4,12;1,2;0,25992;-0,24%
3.05.2013;4,13;1,2;0,25992;-1,20%
1.05.2013;4,18;1,2;0,25992;-0,24%
30.04.2013;4,19;1,2;0,25992;0,48%
27.04.2013;4,17;1,2;0,25992;0,48%
26.04.2013;4,15;1,2;0,25992;0,73%
25.04.2013;4,12;1,2;0,25992;0,73%
24.04.2013;4,09;1,2;0,25992;0,49%
23.04.2013;4,07;1,2;0,25992;0,49%
20.04.2013;4,05;1,2;0,25992;-0,25%
19.04.2013;4,06;1,2;0,25992;0,00%
18.04.2013;4,06;1,2;0,25992;-0,98%
17.04.2013;4,1;1,2;0,25992;-0,73%
16.04.2013;4,13;1,2;0,25992;-0,96%
13.04.2013;4,17;1,2;0,25992;-0,71%
12.04.2013;4,2;1,2;0,25992;-0,24%
11.04.2013;4,21;1,2;0,25992;-0,71%
10.04.2013;4,24;1,2;0,25992;-0,70%
9.04.2013;4,27;1,2;0,25992;-1,84%
6.04.2013;4,35;1,2;0,25992;-0,91%
5.04.2013;4,39;1,2;0,25992;-0,23%
4.04.2013;4,4;1,2;0,25992;0,00%
3.04.2013;4,4;1,2;0,25992;0,69%
30.03.2013;4,37;1,2;0,25992;0,00%
29.03.2013;4,37;1,2;0,25992;0,69%
28.03.2013;4,34;1,2;0,25992;0,23%
27.03.2013;4,33;1,2;0,25992;0,23%
26.03.2013;4,32;1,2;0,25992;0,00%
23.03.2013;4,32;1,2;0,25992;0,00%
22.03.2013;4,32;1,2;0,25992;0,00%
21.03.2013;4,32;1,2;0,25992;0,00%
20.03.2013;4,32;1,2;0,25992;0,00%
19.03.2013;4,32;1,2;0,25992;-0,23%
16.03.2013;4,33;1,2;0,25992;-0,46%
15.03.2013;4,35;1,2;0,25992;0,46%
14.03.2013;4,33;1,2;0,25992;-0,69%
13.03.2013;4,36;1,2;0,25992;0,46%
12.03.2013;4,34;1,2;0,25992;0,23%
9.03.2013;4,33;1,2;0,25992;-0,69%
8.03.2013;4,36;1,2;0,25992;0,23%
7.03.2013;4,35;1,2;0,25992;0,00%
6.03.2013;4,35;1,2;0,25992;0,00%
5.03.2013;4,35;1,2;0,25992;-0,46%
2.03.2013;4,37;1,2;0,25992;-0,46%
1.03.2013;4,39;1,2;0,25992;-0,45%
28.02.2013;4,41;1,2;0,25992;-0,45%
27.02.2013;4,43;1,2;0,25992;-0,23%
26.02.2013;4,44;1,2;0,25992;0,00%
23.02.2013;4,44;1,2;0,25992;-0,45%
22.02.2013;4,46;1,2;0,25992;0,00%
21.02.2013;4,46;1,2;0,25992;-0,45%
20.02.2013;4,48;1,2;0,25992;-0,22%
19.02.2013;4,49;1,2;0,25992;0,22%
16.02.2013;4,48;1,2;0,25992;0,00%
15.02.2013;4,48;1,2;0,25992;0,22%
14.02.2013;4,47;1,2;0,25992;0,00%
13.02.2013;4,47;1,2;0,25992;0,22%
12.02.2013;4,46;1,2;0,25992;0,45%
9.02.2013;4,44;1,2;0,25992;0,23%
8.02.2013;4,43;1,2;0,25992;0,23%
7.02.2013;4,42;1,2;0,25992;0,00%
6.02.2013;4,42;1,2;0,25992;0,45%
5.02.2013;4,4;1,2;0,25992;0,46%
2.02.2013;4,38;1,2;0,25992;0,23%
1.02.2013;4,37;1,2;0,25992;0,00%
31.01.2013;4,37;1,2;0,25992;0,23%
30.01.2013;4,36;1,2;0,25992;0,00%
29.01.2013;4,36;1,2;0,25992;-0,23%
26.01.2013;4,37;1,2;0,25992;0,00%
25.01.2013;4,37;1,2;0,25992;0,23%
24.01.2013;4,36;1,2;0,25992;0,69%
23.01.2013;4,33;1,2;0,25992;0,23%
22.01.2013;4,32;1,2;0,25992;0,47%
19.01.2013;4,3;1,2;0,25992;0,23%
18.01.2013;4,29;1,2;0,25992;0,00%
17.01.2013;4,29;1,2;0,25992;0,00%
16.01.2013;4,29;1,2;0,25992;-0,23%
15.01.2013;4,3;1,2;0,25992;0,47%
13.01.2013;4,28;1,2;0,25992;-0,93%
12.01.2013;4,32;1,2;0,25992;-0,46%
11.01.2013;4,34;1,2;0,25992;0,00%
10.01.2013;4,34;1,2;0,25992;0,46%
9.01.2013;4,32;1,2;0,25992;0,47%
8.01.2013;4,3;1,2;0,25992;0,23%
5.01.2013;4,29;1,2;0,25992;0,47%
4.01.2013;4,27;1,2;0,25992;0,00%
3.01.2013;4,27;1,2;0,25992;0,71%
1.01.2013;4,24;1,2;0,25992;0,24%
29.12.2012;4,23;1,2;0,24992;0,00%
28.12.2012;4,23;1,2;0,24992;0,24%
25.12.2012;4,22;1,2;0,24992;-0,24%
22.12.2012;4,23;1,2;0,24992;-0,24%
21.12.2012;4,24;1,2;0,24992;0,00%
20.12.2012;4,24;1,2;0,24992;0,24%
19.12.2012;4,23;1,2;0,24992;0,00%
18.12.2012;4,23;1,2;0,24992;-0,47%
15.12.2012;4,25;1,2;0,24992;0,00%
14.12.2012;4,25;1,2;0,24992;0,00%
13.12.2012;4,25;1,2;0,24992;0,24%
12.12.2012;4,24;1,2;0,24992;-0,70%
11.12.2012;4,27;1,2;0,24992;0,00%
8.12.2012;4,27;1,2;0,24992;0,00%
7.12.2012;4,27;1,2;0,24992;-0,70%
6.12.2012;4,3;1,2;0,24992;-0,69%
5.12.2012;4,33;1,2;0,24992;-0,46%
4.12.2012;4,35;1,2;0,24992;-0,46%
1.12.2012;4,37;1,2;0,24992;0,00%
30.11.2012;4,37;1,2;0,24992;-0,23%
29.11.2012;4,38;1,2;0,24992;-0,45%
28.11.2012;4,4;1,2;0,24992;-0,68%
27.11.2012;4,43;1,2;0,24992;-0,23%
24.11.2012;4,44;1,2;0,24992;-0,22%
23.11.2012;4,45;1,2;0,24992;0,00%
22.11.2012;4,45;1,2;0,24992;-0,22%
21.11.2012;4,46;1,2;0,24992;0,45%
20.11.2012;4,44;1,2;0,24992;0,00%
17.11.2012;4,44;1,2;0,24992;0,00%
16.11.2012;4,44;1,2;0,24992;0,00%
15.11.2012;4,44;1,2;0,24992;-0,22%
14.11.2012;4,45;1,2;0,24992;0,23%
13.11.2012;4,44;1,2;0,24992;0,00%
10.11.2012;4,44;1,2;0,24992;0,23%
9.11.2012;4,43;1,2;0,24992;0,00%
8.11.2012;4,43;1,2;0,24992;0,23%
7.11.2012;4,42;1,2;0,24992;0,45%
6.11.2012;4,4;1,2;0,24992;-0,23%
3.11.2012;4,41;1,2;0,24992;-0,90%
1.11.2012;4,45;1,2;0,24992;-0,67%
31.10.2012;4,48;1,2;0,24992;0,00%
30.10.2012;4,48;1,2;0,24992;0,22%
27.10.2012;4,47;1,2;0,24992;0,45%
26.10.2012;4,45;1,2;0,24992;0,00%
25.10.2012;4,45;1,2;0,24992;-0,22%
24.10.2012;4,46;1,2;0,24992;-0,45%
23.10.2012;4,48;1,2;0,24992;-0,22%
20.10.2012;4,49;1,2;0,24992;0,00%
19.10.2012;4,49;1,2;0,24992;-0,44%
18.10.2012;4,51;1,2;0,24992;-0,22%
17.10.2012;4,52;1,2;0,24992;-0,44%
16.10.2012;4,54;1,2;0,24992;-0,44%
13.10.2012;4,56;1,2;0,24992;0,00%
12.10.2012;4,56;1,2;0,24992;0,88%
11.10.2012;4,52;1,2;0,24992;0,44%
10.10.2012;4,5;1,2;0,24992;0,22%
9.10.2012;4,49;1,2;0,24992;0,22%
6.10.2012;4,48;1,2;0,24992;0,00%
5.10.2012;4,48;1,2;0,24992;-0,67%
4.10.2012;4,51;1,2;0,24992;0,00%
3.10.2012;4,51;1,2;0,24992;0,00%
2.10.2012;4,51;1,2;0,24992;-0,22%
29.09.2012;4,52;1,2;0,24992;0,44%
28.09.2012;4,5;1,2;0,24992;0,22%
27.09.2012;4,49;1,2;0,24992;0,22%
26.09.2012;4,48;1,2;0,24992;0,22%
25.09.2012;4,47;1,2;0,24992;0,22%
22.09.2012;4,46;1,2;0,24992;0,22%
21.09.2012;4,45;1,2;0,24992;-0,22%
20.09.2012;4,46;1,2;0,24992;-0,89%
19.09.2012;4,5;1,2;0,24992;-0,44%
18.09.2012;4,52;1,2;0,24992;-0,44%
15.09.2012;4,54;1,2;0,24992;-0,22%
14.09.2012;4,55;1,2;0,24992;0,00%
13.09.2012;4,55;1,2;0,24992;0,00%
12.09.2012;4,55;1,2;0,24992;-0,22%
11.09.2012;4,56;1,2;0,24992;-0,87%
8.09.2012;4,6;1,2;0,24992;-1,08%
7.09.2012;4,65;1,2;0,24992;-0,43%
6.09.2012;4,67;1,2;0,24992;0,00%
5.09.2012;4,67;1,2;0,24992;0,43%
4.09.2012;4,65;1,2;0,24992;0,87%
1.09.2012;4,61;1,2;0,24992;0,44%
31.08.2012;4,59;1,2;0,24992;0,00%
30.08.2012;4,59;1,2;0,24992;0,00%
29.08.2012;4,59;1,2;0,24992;0,00%
25.08.2012;4,59;1,2;0,24992;0,00%
24.08.2012;4,59;1,2;0,24992;0,00%
23.08.2012;4,59;1,2;0,24992;0,00%
22.08.2012;4,59;1,2;0,24992;0,00%
21.08.2012;4,59;1,2;0,24992;-0,22%
18.08.2012;4,6;1,2;0,24992;0,00%
17.08.2012;4,6;1,2;0,24992;0,66%
15.08.2012;4,57;1,2;0,24992;0,22%
14.08.2012;4,56;1,2;0,24992;0,22%
11.08.2012;4,55;1,2;0,24992;1,11%
10.08.2012;4,5;1,2;0,24992;0,45%
9.08.2012;4,48;1,2;0,24992;0,45%
8.08.2012;4,46;1,2;0,24992;0,45%
7.08.2012;4,44;1,2;0,24992;0,45%
4.08.2012;4,42;1,2;0,24992;0,23%
3.08.2012;4,41;1,2;0,24992;0,00%
2.08.2012;4,41;1,2;0,24992;-0,23%
1.08.2012;4,42;1,2;0,24992;-0,67%
31.07.2012;4,45;1,2;0,24992;-0,22%
28.07.2012;4,46;1,2;0,24992;0,00%
27.07.2012;4,46;1,2;0,24992;0,22%
26.07.2012;4,45;1,2;0,24992;-0,45%
25.07.2012;4,47;1,2;0,24992;-0,22%
24.07.2012;4,48;1,2;0,24992;-0,44%
21.07.2012;4,5;1,2;0,24992;0,45%
20.07.2012;4,48;1,2;0,24992;0,67%
19.07.2012;4,45;1,2;0,24992;0,23%
18.07.2012;4,44;1,2;0,24992;0,23%
17.07.2012;4,43;1,2;0,24992;0,68%
14.07.2012;4,4;1,2;0,24992;0,23%
13.07.2012;4,39;1,2;0,24992;0,23%
12.07.2012;4,38;1,2;0,24992;-0,45%
11.07.2012;4,4;1,2;0,24992;0,92%
10.07.2012;4,36;1,2;0,24992;0,23%
7.07.2012;4,35;1,2;0,24992;0,93%
6.07.2012;4,31;1,2;0,24992;0,47%
5.07.2012;4,29;1,2;0,24992;0,70%
4.07.2012;4,26;1,2;0,24992;0,24%
3.07.2012;4,25;1,2;0,24992;0,47%
30.06.2012;4,23;1,2;0,24992;0,48%
29.06.2012;4,21;1,2;0,24992;0,24%
28.06.2012;4,2;1,2;0,24992;0,48%
27.06.2012;4,18;1,2;0,24992;0,48%
26.06.2012;4,16;1,2;0,24992;0,00%
24.06.2012;4,16;1,2;0,24992;0,00%
23.06.2012;4,16;1,2;0,24992;-1,19%
22.06.2012;4,21;1,2;0,24992;-0,71%
21.06.2012;4,24;1,2;0,24992;0,24%
20.06.2012;4,23;1,2;0,24992;-0,70%
19.06.2012;4,26;1,2;0,24992;-0,70%
16.06.2012;4,29;1,2;0,24992;-0,23%
15.06.2012;4,3;1,2;0,24992;0,00%
14.06.2012;4,3;1,2;0,24992;0,94%
13.06.2012;4,26;1,2;0,24992;-0,70%
12.06.2012;4,29;1,2;0,24992;-0,92%
10.06.2012;4,33;1,2;0,24992;0,00%
9.06.2012;4,33;1,2;0,24992;-1,37%
7.06.2012;4,39;1,2;0,24992;-0,90%
3.06.2012;4,43;1,2;0,24992;0,00%
2.06.2012;4,43;1,2;0,24992;-0,45%
1.06.2012;4,45;1,2;0,24992;-0,45%
31.05.2012;4,47;1,2;0,24992;-0,22%
30.05.2012;4,48;1,2;0,24992;0,22%
29.05.2012;4,47;1,2;0,24992;0,00%
26.05.2012;4,47;1,2;0,24992;0,68%
25.05.2012;4,44;1,2;0,24992;0,00%
24.05.2012;4,44;1,2;0,24992;0,00%
23.05.2012;4,44;1,2;0,24992;0,00%
22.05.2012;4,44;1,2;0,24992;-0,67%
19.05.2012;4,47;1,2;0,24992;-0,67%
18.05.2012;4,5;1,2;0,24992;0,45%
17.05.2012;4,48;1,2;0,24992;0,90%
16.05.2012;4,44;1,2;0,24992;0,00%
15.05.2012;4,44;1,2;0,24992;0,45%
12.05.2012;4,42;1,2;0,24992;0,00%
11.05.2012;4,42;1,2;0,24992;0,45%
10.05.2012;4,4;1,2;0,24992;0,23%
9.05.2012;4,39;1,2;0,24992;-0,45%
6.05.2012;4,41;1,2;0,24992;-0,90%
5.05.2012;4,45;1,2;0,24992;-0,89%
3.05.2012;4,49;1,2;0,24992;-0,22%
1.05.2012;4,5;1,2;0,24992;0,00%
28.04.2012;4,5;1,2;0,24992;0,00%
27.04.2012;4,5;1,2;0,24992;0,22%
26.04.2012;4,49;1,2;0,24992;0,00%
25.04.2012;4,49;1,2;0,24992;0,00%
24.04.2012;4,49;1,2;0,24992;-0,22%
21.04.2012;4,5;1,2;0,24992;-0,22%
20.04.2012;4,51;1,2;0,24992;0,00%
19.04.2012;4,51;1,2;0,24992;0,00%
18.04.2012;4,51;1,2;0,24992;-0,44%
17.04.2012;4,53;1,2;0,24992;0,22%
14.04.2012;4,52;1,2;0,24992;-0,22%
13.04.2012;4,53;1,2;0,24992;0,44%
12.04.2012;4,51;1,2;0,24992;-0,22%
11.04.2012;4,52;1,2;0,24992;0,00%
6.04.2012;4,52;1,2;0,24992;0,00%
5.04.2012;4,52;1,2;0,24992;0,22%
4.04.2012;4,51;1,2;0,24992;0,00%
3.04.2012;4,51;1,2;0,24992;0,22%
31.03.2012;4,5;1,2;0,24992;-0,22%
30.03.2012;4,51;1,2;0,24992;0,22%
29.03.2012;4,5;1,2;0,24992;0,00%
28.03.2012;4,5;1,2;0,24992;-0,66%
27.03.2012;4,53;1,2;0,24992;0,00%
24.03.2012;4,53;1,2;0,24992;0,22%
23.03.2012;4,52;1,2;0,24992;0,00%
22.03.2012;4,52;1,2;0,24992;-0,44%
21.03.2012;4,54;1,2;0,24992;-0,87%
20.03.2012;4,58;1,2;0,24992;0,22%
17.03.2012;4,57;1,2;0,24992;0,22%
16.03.2012;4,56;1,2;0,24992;0,22%
15.03.2012;4,55;1,2;0,24992;0,44%
14.03.2012;4,53;1,2;0,24992;0,22%
13.03.2012;4,52;1,2;0,24992;0,22%
10.03.2012;4,51;1,2;0,24992;0,45%
9.03.2012;4,49;1,2;0,24992;0,45%
